,Unnamed: 0,artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,clusters
4113,4113,Audrey Mika,Y U Gotta B Like That,0.732,0.413,9,-6.353,1,0.0702,0.287,0.0,0.0565,0.761,92.066,45StvejYUdIsyUwqdZ7iJM,154456,5
4114,4114,Tierra Whack,Hungry Hippo,0.893,0.61,4,-5.691,0,0.0488,0.0227,0.00744,0.102,0.778,136.64,0WpDeBJ22LcwF4QoERQOTv,60000,5
4115,4115,King Staccz,Pretty Face,0.958,0.636,11,-7.069,0,0.168,0.164,0.0,0.107,0.47,130.031,5yUhwxfsBCQP8JjKp8INOS,74173,5
4116,4116,Mahogany Lox,Take Your Man,0.934,0.658,0,-8.052,1,0.108,0.411,0.000738,0.0809,0.344,110.015,1CF5kzz5XDBAL24wtVyyTJ,117363,5
4117,4117,Ashnikko,STUPID (feat. Yung Baby Tate),0.772,0.637,2,-6.881,1,0.114,0.00459,0.0,0.0778,0.54,149.906,6qNB2ChCVPepl5ZjVJJTUW,167317,5
4118,4118,DeJ Loaf,Back Up (feat. Big Sean),0.816,0.535,9,-8.302,1,0.338,0.147,4.53e-06,0.176,0.435,80.012,0sr5LOMv4x0jmTYfe6oOvP,241267,5
4119,4119,Breakbot,Baby I'm Yours,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,0tZkVZ9DeAa0MNK2gY5NtV,215507,7
4120,4120,HRVY,Personal,0.755,0.536,8,-5.605,1,0.12,0.114,0.0,0.0282,0.882,138.969,33KJ2xFYONOlIYDBg6wPx8,198040,0
4121,4121,The Boyboy West Coast,U Was At The Club (Bottoms Up),0.845,0.791,3,-3.674,1,0.161,0.0186,0.107,0.0957,0.843,117.987,4CIMIZRcwllSonMlzr5wd2,196400,0
4122,4122,Weiland,Hellcat,0.649,0.579,6,-10.942,1,0.214,0.136,0.00112,0.109,0.345,158.599,01hyP2yZdO49LddthLgcfp,182242,5
4123,4123,Ori,Weekdays,0.471,0.394,5,-9.398,1,0.158,0.548,3.16e-06,0.0995,0.341,97.403,77sHxmnLL9Z8YZLradf1YF,203376,6
4124,4124,Yung Gravy,Forget Me Thots,0.887,0.737,6,-6.489,0,0.16,0.243,4.11e-05,0.109,0.685,104.924,2P1tkiGLZ5hoxrXfs073iU,184000,5
4125,4125,Rich Homie Quan,"Flex (Ooh, Ooh, Ooh)",0.728,0.62,2,-7.533,1,0.0434,0.038,0.0,0.342,0.885,81.998,2LLFl56eIFGFlnrplUC26f,176675,0
4126,4126,Absofacto,Dissolve,0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,7pBrj5rt4SSxXwFKOyZfHR,224661,7
4127,4127,Cordae,Kung Fu,0.876,0.608,8,-6.019,1,0.109,0.0227,1.16e-05,0.107,0.258,124.983,3i01Zk9c0FQ5HA1WJjflXI,199680,5
4128,4128,Grits,Ooh Ahh (My Life Be Like) (feat. Toby Mac),0.757,0.862,2,-3.519,1,0.0695,0.114,0.000192,0.285,0.823,99.021,2cGJxXXIBrxMhk2fWUJTLs,233173,0
4129,4129,Bill Wurtz,Just Did a Bad Thing,0.754,0.526,1,-12.96,1,0.0435,0.00261,0.466,0.113,0.716,117.051,0Y08zhvCal5BZZNS0RqBFN,167180,3
4130,4130,dj 6rb,Oh Nanana - Remix,0.729,0.842,1,-2.997,1,0.261,0.0597,3.06e-06,0.319,0.574,64.808,69PqVX29aZhDGFlG2SKxFy,133116,0
4131,4131,Getter Jaani,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],0.659,0.936,2,-3.519,1,0.0606,0.283,0.0207,0.192,0.884,161.983,37s8uwIjw72XfMseKJXNOO,155009,0
4132,4132,Bhad Bhabie,Geek'd (feat. Lil Baby),0.855,0.562,9,-7.099,0,0.299,0.485,7.89e-06,0.112,0.193,164.053,3nQQotHU6YtE0Z4kiMNoW8,133691,5
4133,4133,bbno$,who dat boi,0.828,0.518,1,-8.809,1,0.316,0.148,5.45e-05,0.666,0.819,86.141,6uxKBULqEBZ9x5nhfcZnQg,131163,5
4134,4134,Cody Simpson,Pretty Brown Eyes,0.653,0.737,1,-5.446,1,0.0388,0.0181,0.0,0.136,0.763,99.033,5BHWQ78pw9yIjIWa6p1z6G,168200,0
4135,4135,iLOVEFRiDAY,Mia Khalifa,0.812,0.525,1,-8.798,1,0.124,0.255,0.0,0.325,0.564,145.016,3B9vJvi2Z6ws4wjNTQMYAc,177133,5
4136,4136,will.i.am,Big And Chunky,0.963,0.8,6,-6.803,0,0.0964,0.139,0.000458,0.107,0.838,119.947,5wlaCEfi6Zc6PVlZgoCXV9,201640,7
4137,4137,ZaeHD & CEO,All In,0.894,0.394,1,-8.791,1,0.406,0.000681,0.0,0.237,0.471,141.041,3pqHq40qvy1CTXGmI4c3Px,206733,5
4138,4138,One Direction,Act My Age,0.495,0.883,6,-4.722,1,0.0402,0.00287,2.26e-05,0.0978,0.642,135.899,4bqIFmnVAsndYWuXxAwQet,198653,1
4139,4139,SHAUN,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,0.737,0.747,10,-4.818,1,0.0323,0.269,0.0,0.219,0.447,105.943,1ZLrDPgR7mvuTco3rQK8Pk,192453,0
4140,4140,Huncho,Huncho Show,0.909,0.265,1,-15.557,1,0.518,0.101,0.0,0.0522,0.924,145.108,1wd9U6JjJLNC4jOypMq7WE,80901,5
4141,4141,Owl City,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,5ZkAx8zjLiSs1nMmBwJoZS,218093,7
4142,4142,Jack Stauber,Buttercup,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,2mlGPkAx4kwF8Df0GlScsC,208026,3
4143,4143,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,0.79,0.768,6,-5.638,1,0.284,0.148,0.000947,0.126,0.691,80.029,7LptQZjp5wgdYDQZPjOV9O,131139,5
4144,4144,Metro Station,Shake It,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,5619Ojc6t9evEEs3B7Drhe,179947,2
4145,4145,Falling In Reverse,Good Girls Bad Guys,0.474,0.948,3,-2.592,1,0.122,0.0223,0.0,0.43,0.611,146.46,78ML3F5Lz3KiNkpnFAaR3q,195373,2
4146,4146,Dawin,Jumpshot,0.912,0.628,6,-3.869,0,0.0802,0.212,0.0,0.0294,0.828,97.039,5GTNt44FIgCax5hjsrqNaB,209093,7
4147,4147,N.E.R.D,Lemon (feat. Drake) - Drake Remix,0.777,0.657,1,-6.434,1,0.237,0.000738,3.34e-06,0.0932,0.245,189.992,739vCwA3EpBSkk3uDsI2wB,226107,1
4148,4148,Killua the Pilgrim,Gm Say It Back,0.689,0.405,8,-12.525,1,0.171,0.733,4.8e-05,0.54,0.423,77.54,58IHCvoCPfMNS0WrK7JnSg,102792,6
4149,4149,P-Lo,same squad,0.918,0.419,7,-9.129,0,0.104,0.0146,4.67e-06,0.195,0.756,96.036,0YCl0i8CTDqtISiphhLIE8,151054,5
4150,4150,Yung Anime,Blueberry faygo,0.83,0.4,0,-11.032,1,0.0614,0.0224,7.39e-06,0.107,0.302,99.012,4ADzhwPWMQaTXNnEP8gXnQ,142068,5
4151,4151,Eternal Flames,Blueberry Faygo !,0.834,0.408,0,-10.362,1,0.0612,0.0209,1.39e-06,0.107,0.302,99.005,2CnHbpkNAUIEZOXpCjyfjl,140034,5
4152,4152,Doja Cat,Tia Tamera (feat. Rico Nasty),0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,1uNePI826aqh9uC9pgbeHU,211013,0
4153,4153,Doja Cat,Cyber Sex,0.917,0.657,8,-5.716,1,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,1ghvzmzpx2nnrbx7wtpMgo,165733,5
4154,4154,Doja Cat,Won't Bite (feat. Smino),0.807,0.783,5,-3.115,1,0.0964,0.351,0.0,0.14,0.592,127.996,7k51pIqTGEHHZOnpI11Qq2,195213,0
4155,4155,Doja Cat,Rules,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,1TMWcbxL5YF8rKsFHv5hAP,187040,0
4156,4156,Doja Cat,Like That (feat. Gucci Mane),0.879,0.498,4,-6.027,0,0.18,0.239,0.0,0.0967,0.405,106.044,4EivmOT13NMpNSfTKn9p4s,163173,5
4157,4157,Doja Cat,Talk Dirty,0.603,0.741,1,-5.58,1,0.12,0.276,0.000227,0.104,0.403,168.006,1j6NZFHrpc09YmEZuSlmwf,241480,1
4158,4158,Doja Cat,Addiction,0.775,0.708,7,-6.073,1,0.166,0.00993,0.000537,0.128,0.548,90.005,2OAcH9SD8ehxuG0tWNe0cU,208480,0
4159,4159,Doja Cat,Streets,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,60ynsPSSKe6O3sfwRnIBRf,226987,4
4160,4160,Doja Cat,Shine,0.559,0.63,11,-6.075,0,0.246,0.421,0.0,0.102,0.289,107.627,5xIDCYGTyLaDkiaaulVPcJ,160133,5
4161,4161,Doja Cat,Better Than Me,0.674,0.759,1,-5.379,1,0.0376,0.294,3.31e-05,0.116,0.509,129.926,1ZiJGdjNtvgngdT3wRKVqS,202373,0
4162,4162,alt-J,Breezeblocks,0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,3n69hLUdIsSa1WlRmjMZlW,227080,1
4163,4163,Handsome Luke,Cocaine Drip,0.675,0.719,7,-3.978,1,0.0364,0.00359,9.41e-05,0.0934,0.431,159.943,0ueRl6KrFuB3Cro9zGlnFz,205680,1
4164,4164,Sophia Annello,Falling,0.635,0.86,0,-6.152,1,0.0325,0.479,0.0,0.209,0.585,78.045,3hVbTB310iK2blEpGbxLTP,212308,0
4165,4165,Brayden,Watch You Leave,0.672,0.536,1,-6.998,1,0.0442,0.149,5.21e-05,0.0884,0.25,79.992,65JG1470SKpuEkq0lmtpGP,201000,4
4166,4166,Jeff Kush,The Grave,0.79,0.478,7,-10.472,1,0.352,0.0229,0.0525,0.444,0.373,139.963,3ZztZYaW17b9aCFzq2PgYE,178286,5
4167,4167,Leyla Blue,Peppa Pig (Prod. Y2K),0.832,0.322,4,-9.545,0,0.458,0.223,2.44e-05,0.609,0.359,128.853,7G4JtFBBuMEjDKJLOB4xA7,126533,5
4168,4168,McCafferty,Beachboy,0.431,0.962,4,-7.216,1,0.182,0.0413,0.000211,0.124,0.75,179.683,70uQzsAyJ1vmloywhrO0ss,199341,1
4169,4169,Rex Orange County,Loving Is Easy (feat. Benny Sings),0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,5EYi2rH4LYs6M21ZLOyQTx,155720,5
4170,4170,Ness The Kid,Love Me,0.793,0.744,6,-8.211,1,0.0568,0.154,3.43e-05,0.122,0.487,100.025,0SktvVRr27dE6ED6xdudsl,144994,5
4171,4171,Shotgun Willy,Cheat Codes for Hoes,0.715,0.55,10,-10.293,0,0.425,0.651,0.000292,0.172,0.824,116.669,10iTEeb8hoM5jBGh0OxBOO,141663,5
4172,4172,Chrishan,Sin City,0.886,0.225,4,-11.437,1,0.457,0.676,0.0,0.0938,0.387,120.1,0zor3Hre5d5bgHGpbZHNw4,212000,5
4173,4173,Harry Belafonte,Jump in the Line,0.594,0.889,5,-7.775,1,0.246,0.768,0.0,0.124,0.8,116.187,1zW2csx1vVJrKfvDrFQNVt,221704,5
4174,4174,Haiti Babii,Change Ya Life,0.696,0.399,4,-8.673,0,0.0369,0.0224,0.0,0.0747,0.364,98.004,5JboK5zbbhXIN7iN9NHS8t,156770,4
4175,4175,Lil Uzi Vert,Two®,0.266,0.642,7,-5.133,1,0.0694,0.424,0.0,0.0943,0.0371,75.022,1DZx0LEctNXUHQ9VQFKlgl,185276,4
4176,4176,Lil Uzi Vert,Sauce It Up,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532,5evSAk9q0l3TfF5dYDwDBO,207039,5
4177,4177,Lil Uzi Vert,444+222,0.791,0.513,10,-6.568,0,0.269,0.0235,2.83e-05,0.101,0.481,76.997,6fWcHP8ce2glR9MEUZE7Cs,247347,5
4178,4178,Lil Uzi Vert,Early 20 Rager,0.651,0.68,8,-6.057,0,0.0647,0.0209,0.0,0.381,0.092,127.001,0QsHgUWosVmZS49Hrsv5xC,274880,4
4179,4179,Lil Uzi Vert,X,0.623,0.58,8,-7.076,1,0.332,0.0043,0.0,0.394,0.301,163.159,6nxvVPzS7gnyDthFNvTSxn,173798,5
4180,4180,Lil Uzi Vert,Dark Queen,0.747,0.606,4,-5.286,1,0.172,0.222,0.0,0.281,0.2,155.055,0cGPqSBtm0UJLo1HCziww9,173419,5
4181,4181,6LACK,Pretty Little Fears (feat. J. Cole),0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,4at3d5QWnlibMVN75ECDrp,240342,6
4182,4182,LP,Lost on You,0.433,0.724,5,-6.126,0,0.0372,0.1,0.0,0.0918,0.689,174.006,3SqvR3HYLlCTYzbDXJ52OC,268105,1
4183,4183,Bazzi,I.F.L.Y.,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,4a6q8CR2hzLk2plDkSxkfD,165714,0
4184,4184,Russ,Losin Control,0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,4cxMGhkinTocPSVVKWIw0d,237507,6
4185,4185,Ali Gatie,It's You,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,6moU77g9RQyMzHNuKEaQKq,212607,4
4186,4186,Post Malone,Hollywood's Bleeding,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,7sWRlDoTDX8geTR8zzr2vt,156267,1
4187,4187,Post Malone,Saint-Tropez,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,05mDaV9Vb3wrzjF6OPZnhq,150867,0
4188,4188,Post Malone,Enemies (feat. DaBaby),0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,0Xek5rqai2jcOWCYWJfVCF,196760,0
4189,4189,Post Malone,Die For Me (feat. Future & Halsey),0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,2C6WXnmZ66tHhHlnvwePiK,245267,1
4190,4190,Halsey,Heaven In Hiding,0.55,0.874,1,-3.954,0,0.136,0.0957,0.0,0.0618,0.476,117.926,2zRiYzBzeabQQ16BK3c6jk,207174,7
4191,4191,Halsey,Now Or Never,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,7i2DJ88J7jQ8K7zqFX2fW8,214802,4
4192,4192,Halsey,Angel On Fire,0.505,0.697,4,-5.479,0,0.0406,0.254,0.0,0.158,0.208,96.938,4vTsOYAocjaslUONkx2YS3,194904,4
4193,4193,Demi Lovato,Sober,0.397,0.303,1,-10.413,1,0.11,0.798,4.16e-06,0.0824,0.17,170.22,0STK94RxUulYqWzwFlyAb5,197893,6
4194,4194,Josh A,Suicidal Thoughts,0.372,0.656,1,-6.086,1,0.0776,0.217,0.0,0.418,0.15,140.171,56TOfxnRzSRbFRw8J6C4IT,181728,1
4195,4195,Lil Peep,16 Lines,0.607,0.45,0,-8.507,1,0.0338,0.0663,1.12e-05,0.107,0.121,105.992,6akBF8JWM8lrpqejdwIfYI,244907,4
4196,4196,Jeremy Zucker,end (stripped.),0.53,0.173,11,-12.637,0,0.0702,0.921,5.12e-06,0.125,0.198,79.779,0fWyDYARNbNd0zaa5bsQIY,234627,6
4197,4197,Ed Sheeran,Supermarket Flowers,0.589,0.242,6,-10.517,1,0.0442,0.914,0.0,0.0887,0.257,89.749,4VuS959DSpr82t3qBqCrWG,221107,6
4198,4198,Bea Miller,i can't breathe,0.347,0.209,11,-11.152,1,0.0273,0.893,0.00287,0.138,0.0735,82.878,1qFMIjTe9esCDiytqUY19t,213987,6
4199,4199,Dua Lipa,Homesick,0.426,0.224,6,-8.683,1,0.0391,0.948,0.0,0.112,0.399,85.728,5E5MqaS6eOsbaJibl3YeMZ,230480,6
4200,4200,Billie Eilish,i love you,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,6CcJMwBtXByIz4zQLzFkKc,291796,6
4201,4201,Billie Eilish,Six Feet Under,0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,2VlLbhGLVJgdOW7kKdWWFc,189613,6
4202,4202,Billie Eilish,listen before i go,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,0tMSssfxAL2oV8Vri0mFHE,242652,6
4203,4203,Timmies,Tell Me Why I'm Waiting,0.671,0.277,6,-11.185,0,0.0549,0.8,0.000325,0.0657,0.173,124.008,1FBuBhNZ8dmjUBWR58UOQv,123891,6
4204,4204,Lewis Capaldi,Bruises,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,4Of7rzpRpV1mWRbhp5rAqG,220492,6
4205,4205,Flo Milli,In The Party,0.88,0.556,9,-6.544,1,0.333,0.00874,0.0,0.217,0.422,135.012,2JF8KwK1hH7MWxKcFdTlcg,141088,5
4206,4206,Grimes,Oblivion,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974,2RtNSM8cPCAOZ5bvQbW6y3,251267,3
4207,4207,Labrinth,Forever,0.563,0.459,4,-7.781,0,0.0292,0.92,0.724,0.11,0.197,79.983,6potEImiklXkwD9qFzpu15,202536,3
4208,4208,Sir Chloe,Animal,0.494,0.457,7,-6.072,1,0.0306,0.407,1.43e-06,0.142,0.342,82.837,6YpI4sWbjUhVPdlpwYwCO6,160519,6
4209,4209,Melanie Martinez,Play Date,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,4DpNNXFMMxQEKl7r0ykkWA,179867,0
4210,4210,Labrinth,Still Don't Know My Name,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,6N22FZs2ZhPBYi3b9XPajV,153294,6
4211,4211,LIZ,When I Rule the World,0.768,0.633,8,-4.089,0,0.157,0.00951,0.0,0.199,0.824,129.074,7nu0Lc0jJltztDxsGeoPiG,185813,7
4212,4212,Conan Gray,Maniac,0.623,0.647,8,-5.438,1,0.04,0.00122,0.0,0.354,0.522,107.987,7hpJ9tATWb2vztlq99hERP,185787,0
4213,4213,Trippie Redd,Death,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,3Kd6Wp3lG5HXMB2dlvuy7y,172196,7
4214,4214,The Lumineers,Ophelia,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,5NORWMFC27ywGSZxi8uquP,160097,6
4215,4215,Tove Lo,Stay High - Habits Remix,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,5JCi3pyggvk4B0yd0BK3ow,258387,3
4216,4216,Cosmo Sheldrake,Birthday Suit,0.803,0.505,8,-8.012,1,0.109,0.833,0.000107,0.115,0.74,124.873,1Uw6KbX1DHUqW1OCgQBIa8,73947,6
4217,4217,NF,The Search,0.789,0.789,2,-4.813,1,0.298,0.598,0.0,0.099,0.37,119.95,3oLe5ZILASG8vU5dxIMfLY,248053,5
4218,4218,Frank Ocean,Chanel,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,6Nle9hKrkL1wQpwNfEkxjh,210285,6
4219,4219,Ugly God,One Two,0.876,0.519,2,-7.317,1,0.11,0.0995,0.000101,0.104,0.156,75.483,4vZOoSFplBM0WqRrxnehgG,114437,5
4220,4220,Jeremy Zucker,better off,0.72,0.316,8,-12.532,0,0.0414,0.803,0.00016,0.154,0.442,98.925,5NlV5HVIfgk5eHxvAGGTfy,192920,6
4221,4221,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,02dRkCEc8Q5ch4TTcnLxOn,217099,2
4222,4222,Sleeping At Last,Touch,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,4g2WiijzSKzH8PApKDbadN,256300,6
4223,4223,FINNEAS,I Lost a Friend,0.453,0.209,11,-11.917,1,0.223,0.587,0.0,0.119,0.216,169.316,49MMefftWPcltNP4OOJGSs,237020,6
4224,4224,Lorde,Ribs,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,2MvvoeRt8NcOXWESkxWn3g,258969,3
4225,4225,Abandoning Sunday,Points of View,0.425,0.117,4,-17.921,1,0.0375,0.903,1.23e-05,0.107,0.192,139.813,2uuh0F28HlUlZyaYvfpyg0,241285,6
4226,4226,Noah Cyrus,July,0.708,0.186,9,-8.953,0,0.0422,0.868,0.0,0.0779,0.321,72.541,5a6pdCHlWS2ekOOQ70QnAr,156107,6
4227,4227,Brennan Savage,Numb,0.552,0.673,11,-10.4,1,0.0531,0.0626,0.194,0.268,0.101,124.985,67e7sjTnaFwo3C4HKZveNd,126252,4
4228,4228,Vaboh,I'm Sick of Trying,0.428,0.479,5,-9.758,0,0.213,0.535,0.0,0.1,0.464,165.927,1QuzPovD4fnVy8KezHv7rI,187952,6
4229,4229,mansionz,STFU,0.822,0.471,1,-7.303,0,0.193,0.186,0.0,0.215,0.512,135.07,2p4p9YGwmJIdf5IA9sSWhm,230878,5
4230,4230,eetu,HYVÄSTIT,0.645,0.23,9,-11.337,1,0.0342,0.868,0.00019,0.103,0.196,105.709,1BuQRPX4D2j83hqv8j3LEu,184500,6
4231,4231,Pyhimys,Valo pimeän,0.624,0.689,1,-6.007,1,0.14,0.0493,4.73e-06,0.184,0.424,92.001,4jQ9Nd33d2MWbQ5zJwBUTe,196024,0
4232,4232,NF,Hate Myself,0.533,0.84,9,-5.283,0,0.167,0.234,0.0,0.114,0.361,116.882,5PdEiev2BkKiZtZFcNKjfM,260253,4
4233,4233,Donny,I Wanted To Die Alone,0.731,0.0727,1,-19.808,0,0.0531,0.655,0.604,0.111,0.254,179.98,6hSDQ1YAEWW53L1FI2mRN8,222000,6
4234,4234,blackbear,weak when ur around,0.769,0.323,3,-12.887,0,0.0524,0.678,0.0,0.116,0.574,94.977,3UWkbO4emEOu9YUeOGq3vU,169500,6
4235,4235,blackbear,DEAD TO ME,0.709,0.713,7,-5.464,0,0.0936,0.0757,0.0,0.139,0.227,139.966,52TjUfqxgK2k4vfcyHXnp2,180576,7
4236,4236,Zachary Knowles,slow down my thoughts,0.749,0.428,1,-8.053,0,0.0776,0.672,3.59e-05,0.226,0.465,126.949,3hap5pAmHNW11yMtktjemg,231496,6
4237,4237,Gary Jules,Mad World,0.344,0.0585,3,-17.212,1,0.0373,0.976,0.000362,0.103,0.323,174.149,3JOVTQ5h8HGFnDdp4VT3MP,189507,6
4238,4238,eli.,worthless,0.675,0.53,9,-4.196,1,0.0385,0.016,0.0,0.111,0.0832,124.991,6L9vUQRiVybGvtAatCdRhw,270240,4
4239,4239,Hannah Montana,I'll Always Remember You,0.418,0.721,8,-2.736,1,0.0383,0.0486,0.0,0.0984,0.233,144.063,60c0p6GGnuwdKcQnmuM2zC,233333,1
4240,4240,Melanie Martinez,Orange Juice,0.708,0.665,1,-7.612,0,0.0994,0.537,0.0,0.578,0.637,106.999,1NekIhcxQF8H8JXOarAUTt,217241,2
4241,4241,916frosty,enough,0.598,0.559,1,-7.22,0,0.083,0.637,0.0,0.137,0.254,145.822,3jnbd5B8VdKIXXySIBciuF,248803,6
4242,4242,Vaboh,Mistakes Before I'm Gone,0.747,0.487,5,-9.832,0,0.0456,0.14,1.58e-06,0.134,0.224,144.991,0GKlRlpkz2ojkp6Q92qQZ1,132414,5
4243,4243,Lil Revive,Last Night I Accepted Death W Open Arms,0.643,0.413,0,-9.993,1,0.0277,0.0714,0.181,0.262,0.0363,89.989,4i4VRwhUepndyjzmNNSSDc,152028,4
4244,4244,Kid Francescoli,Moon,0.663,0.658,2,-10.001,1,0.0345,0.295,0.867,0.102,0.0532,117.986,0Nc1rZEB2tZLgpxw5nkpEu,390639,3
4245,4245,Dayglow,Hot Rod,0.707,0.767,7,-7.072,1,0.0323,0.0279,0.000295,0.169,0.832,139.985,0zePbRMJ9sd7wsZRlbPQua,204014,0
4246,4246,Whethan,Summer Luv (feat. Crystal Fighters) - Chrome Sparks Remix,0.61,0.727,7,-6.976,1,0.0604,0.00282,0.00721,0.34,0.259,103.992,66orPRle7aNvH8EtXroPr6,193524,4
4247,4247,Whethan,Good Nights (feat. Mascolo),0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,08Kj0lvbsqAxzeUOBYZRL6,165618,5
4248,4248,Tame Impala,The Less I Know The Better,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,6K4t31amVTZDgR3sKmwUJJ,216320,0
4249,4249,Supergrass,Alright,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,5xC8uOesnn0udeXAYlAnoY,180880,1
4250,4250,Social House,Magic In The Hamptons (feat. Lil Yachty),0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,2Yer0p7uB2lVBUAtANuuQp,164640,6
4251,4251,Alex Newell,Kill The Lights (with Nile Rodgers) - Audien Remix,0.647,0.879,7,-0.93,1,0.0831,0.0837,1.98e-06,0.538,0.427,126.042,4iCKHGl4ij4YMwFrUZLGEQ,224762,2
4252,4252,Khalid,Better,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,6zeeWid2sgw4lap2jV61PZ,229320,4
4253,4253,5 Seconds of Summer,Youngblood,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,2iUXsYOEPhVqEBwsqP70rE,203418,5
4254,4254,Grouplove,Tongue Tied,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,0GO8y8jQk1PkHzS31d699N,218013,0
4255,4255,Louis The Child,Weekend - Lexxmatiq Remix,0.495,0.801,7,-4.017,1,0.275,0.191,0.000336,0.212,0.5,84.865,2NVmDh5UzdBxzuCYEKqvaT,183540,0
4256,4256,Videoclub,Amour plastique,0.7,0.354,6,-14.043,0,0.0345,0.765,0.00158,0.128,0.245,119.965,7M3HuQRRAm1QD4kftmq0bb,227027,6
4257,4257,Bazzi,Why,0.676,0.67,8,-6.584,1,0.0374,0.353,0.0,0.103,0.54,113.01,7lozLnUfzcgEpMMVQI7yhA,148260,0
4258,4258,Vince Staples,Party People,0.541,0.563,11,-6.75,1,0.0737,0.00195,0.111,0.193,0.105,115.297,2MIXhD9W7WL1Txd4Z7bU49,178507,4
4259,4259,Party Favor,Caskets,0.635,0.862,5,-4.655,0,0.0819,0.00318,1.36e-06,0.195,0.402,102.024,0FknXlaOeXD7Vto1Hx9wtP,184116,7
4260,4260,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997,6TaqooOXAEcijL6G1AWS2K,229747,4
4261,4261,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",0.781,0.548,0,-4.997,0,0.0764,0.229,0.0,0.127,0.175,106.996,7rdUtXasA973gmrr2Xxh3E,214255,4
